timestamp,station_id,temperature_celsius,wind_speed_knots,pressure_hpa,humidity_percent,solar_radiation_wm2,generator_load_percent,energy_consumed_kwh,battery_level_percent,fuel_level_liters,fuel_burn_rate_lph,food_inventory_kg,station_occupancy,predicted_energy_kwh,anomaly_prediction,anomaly_status,energy_remaining_kwh,energy_consumption_per_day_kwh,energy_endurance_days,fuel_consumption_per_day_litres,fuel_endurance_days,risk_score,risk_status,recommended_fuel_litres,additional_fuel_required_litres,energy_status,fuel_status
2026-09-10 00:10:52,MAITRI,-20.07,18.63,998.1,62.94,0.0,66.87,0.19,79.94,24994.74,25.41,4999.63,27,0.2,0,NONE,399.69,3209.99,0.12,609.9,40.98,0,NORMAL,4696.21,0.0,CRITICAL,NORMAL
2026-09-10 00:10:52,BHARATI,-35.43,56.33,983.84,80.31,0.0,95.35,0.22,71.4,24994.75,36.23,4999.62,16,0.23,0,ANOMALY_GENERATOR_OVERLOAD,356.98,3773.02,0.09,869.59,28.74,65,WARNING,6695.82,0.0,CRITICAL,NORMAL
2026-09-10 00:10:55,MAITRI,-34.04,32.12,986.59,53.56,0.0,78.75,0.22,76.38,24995.7,29.92,4999.7,20,0.23,0,NONE,381.88,3779.79,0.1,718.16,34.81,0,NORMAL,5529.83,0.0,CRITICAL,NORMAL
2026-09-10 00:10:55,BHARATI,-21.54,59.31,980.52,76.13,0.0,97.9,0.18,70.63,24995.66,37.2,4999.69,20,0.19,0,ANOMALY_GENERATOR_OVERLOAD,353.16,3149.69,0.11,892.8,28.0,55,WARNING,6874.58,0.0,CRITICAL,NORMAL
2026-09-10 00:10:57,MAITRI,-27.03,14.5,991.77,73.58,0.0,71.78,0.2,78.47,24994.7,27.28,4999.63,21,0.21,0,NONE,392.33,3445.39,0.11,654.62,38.18,0,NORMAL,5040.61,0.0,CRITICAL,NORMAL
2026-09-10 00:10:57,BHARATI,-22.43,27.84,1006.91,76.64,0.0,69.35,0.19,79.2,24994.72,26.35,4999.62,27,0.2,0,NONE,395.98,3328.63,0.12,632.44,39.52,0,NORMAL,4869.78,0.0,CRITICAL,NORMAL
2026-09-10 00:11:00,MAITRI,-23.37,31.56,994.21,70.18,0.0,67.94,0.19,79.62,24995.66,25.82,4999.7,21,0.2,0,NONE,398.09,3261.21,0.12,619.63,40.34,0,NORMAL,4771.15,0.0,CRITICAL,NORMAL
2026-09-10 00:11:00,BHARATI,-29.13,25.54,1011.83,76.41,0.0,76.78,0.21,76.96,24995.62,29.18,4999.69,28,0.22,0,NONE,384.82,3685.62,0.1,700.27,35.69,0,NORMAL,5392.06,0.0,CRITICAL,NORMAL
2026-09-10 00:11:02,MAITRI,-29.67,40.56,1010.95,50.8,0.0,79.36,0.22,76.19,24994.66,30.16,4999.62,33,0.23,0,NONE,380.97,3809.06,0.1,723.72,34.54,0,NORMAL,5572.66,0.0,CRITICAL,NORMAL
2026-09-10 00:11:02,BHARATI,-31.16,24.65,989.56,79.09,0.0,80.92,0.22,75.72,24994.67,30.75,4999.62,33,0.24,0,NONE,378.62,3884.05,0.1,737.97,33.87,0,NORMAL,5682.37,0.0,CRITICAL,NORMAL
2026-09-10 00:11:05,MAITRI,-31.87,12.92,997.73,57.52,0.0,78.46,0.22,76.46,24995.62,29.82,4999.7,25,0.23,0,NONE,382.31,3766.24,0.1,715.59,34.93,0,NORMAL,5510.01,0.0,CRITICAL,NORMAL
2026-09-10 00:11:05,BHARATI,-18.84,38.02,1005.34,68.22,0.0,67.19,0.19,79.84,24995.59,25.53,4999.69,31,0.2,0,NONE,399.22,3224.96,0.12,612.74,40.79,0,NORMAL,4718.12,0.0,CRITICAL,NORMAL
2026-09-10 00:11:07,MAITRI,-30.16,55.28,990.13,77.31,0.0,98.5,0.21,70.45,24994.61,37.43,4999.62,23,0.22,0,ANOMALY_GENERATOR_OVERLOAD,352.26,3641.51,0.1,898.28,27.83,55,WARNING,6916.74,0.0,CRITICAL,NORMAL
2026-09-10 00:11:07,BHARATI,-15.0,26.1,996.48,73.39,0.0,61.15,0.17,81.65,24994.64,23.24,4999.61,26,0.18,0,NONE,408.27,2935.21,0.14,557.69,44.82,0,NORMAL,4294.22,0.0,CRITICAL,NORMAL
2026-09-10 00:11:10,MAITRI,-30.25,47.88,974.83,86.81,0.0,93.26,0.21,72.02,24995.57,35.44,4999.69,23,0.22,0,ANOMALY_GENERATOR_OVERLOAD,360.1,3646.1,0.1,850.57,29.39,55,WARNING,6549.41,0.0,CRITICAL,NORMAL
2026-09-10 00:11:10,BHARATI,-30.68,25.97,1010.47,55.47,0.0,77.22,0.21,76.83,24995.55,29.34,4999.68,25,0.23,0,NONE,384.17,3706.41,0.1,704.22,35.49,0,NORMAL,5422.48,0.0,CRITICAL,NORMAL
2026-09-10 00:11:13,MAITRI,-28.18,32.0,1007.58,70.72,0.0,76.58,0.21,77.02,24994.57,29.1,4999.62,30,0.22,0,NONE,385.12,3676.03,0.1,698.45,35.79,0,NORMAL,5378.03,0.0,CRITICAL,NORMAL
2026-09-10 00:11:13,BHARATI,-27.58,28.88,1007.36,70.41,0.0,71.96,0.2,78.41,24994.6,27.35,4999.61,20,0.21,0,NONE,392.06,3454.22,0.11,656.3,38.08,0,NORMAL,5053.53,0.0,CRITICAL,NORMAL
2026-09-10 00:11:15,MAITRI,-15.6,31.5,1006.92,68.91,0.0,64.98,0.18,80.51,24995.54,24.69,4999.69,34,0.19,0,NONE,402.53,3119.18,0.13,592.64,42.18,0,NORMAL,4563.36,0.0,CRITICAL,NORMAL
2026-09-10 00:11:15,BHARATI,-22.13,21.32,997.05,69.96,0.0,71.43,0.2,78.57,24995.51,27.14,4999.68,33,0.21,0,NONE,392.85,3428.83,0.11,651.48,38.37,0,NORMAL,5016.38,0.0,CRITICAL,NORMAL
2026-09-10 00:11:18,MAITRI,-31.77,34.4,1013.09,54.59,0.0,74.76,0.21,77.57,24994.53,28.41,4999.62,16,0.22,0,NONE,387.86,3588.58,0.11,681.83,36.66,0,NORMAL,5250.09,0.0,CRITICAL,NORMAL
2026-09-10 00:11:18,BHARATI,-22.82,13.14,994.47,76.32,0.0,68.96,0.19,79.31,24994.57,26.21,4999.61,25,0.2,0,NONE,396.55,3310.28,0.12,628.95,39.74,0,NORMAL,4842.94,0.0,CRITICAL,NORMAL
2026-09-10 00:11:20,MAITRI,-25.61,25.47,1003.58,73.88,0.0,75.49,0.21,77.35,24995.5,28.69,4999.69,34,0.22,0,NONE,386.77,3623.39,0.11,688.44,36.31,0,NORMAL,5301.02,0.0,CRITICAL,NORMAL
2026-09-10 00:11:21,BHARATI,-24.58,23.03,1007.44,66.76,0.0,67.21,0.19,79.84,24995.47,25.54,4999.68,16,0.2,0,NONE,399.19,3225.86,0.12,612.91,40.78,0,NORMAL,4719.44,0.0,CRITICAL,NORMAL
2026-09-10 00:11:23,MAITRI,-31.86,13.1,987.05,64.91,0.0,80.85,0.22,75.74,24994.49,30.72,4999.61,31,0.24,0,NONE,378.72,3880.97,0.1,737.38,33.9,0,NORMAL,5677.86,0.0,CRITICAL,NORMAL
2026-09-10 00:11:23,BHARATI,-25.26,16.06,1005.69,64.54,0.0,67.93,0.19,79.62,24994.53,25.81,4999.61,16,0.2,0,NONE,398.11,3260.51,0.12,619.5,40.35,0,NORMAL,4770.12,0.0,CRITICAL,NORMAL
2026-09-10 00:11:26,MAITRI,-33.97,42.79,1006.13,77.04,0.0,81.47,0.23,75.56,24995.46,30.96,4999.68,27,0.24,0,NONE,377.79,3910.67,0.1,743.03,33.64,0,NORMAL,5721.31,0.0,CRITICAL,NORMAL
2026-09-10 00:11:26,BHARATI,-18.47,42.74,1002.11,61.71,0.0,60.8,0.17,81.76,24995.44,23.1,4999.67,16,0.18,0,NONE,408.8,2918.26,0.14,554.47,45.08,0,NORMAL,4269.41,0.0,CRITICAL,NORMAL
2026-09-10 00:11:28,MAITRI,-37.97,49.89,975.09,84.1,0.0,94.69,0.23,71.59,24994.44,35.98,4999.61,24,0.25,0,ANOMALY_GENERATOR_OVERLOAD,357.97,4054.25,0.09,863.53,28.94,65,WARNING,6649.18,0.0,CRITICAL,NORMAL
2026-09-10 00:11:28,BHARATI,-33.95,44.8,1001.34,56.97,0.0,82.65,0.23,75.21,24994.49,31.41,4999.6,30,0.24,0,NONE,376.03,3967.11,0.09,753.75,33.16,0,NORMAL,5803.88,0.0,CRITICAL,NORMAL
2026-09-10 00:11:31,MAITRI,-34.2,45.01,976.78,85.85,0.0,93.54,0.22,71.94,24995.41,35.54,4999.68,19,0.23,0,ANOMALY_GENERATOR_OVERLOAD,359.69,3768.47,0.1,853.06,29.3,55,WARNING,6568.56,0.0,CRITICAL,NORMAL
2026-09-10 00:11:31,BHARATI,-17.42,20.74,1000.5,72.55,0.0,64.49,0.18,80.65,24995.41,24.5,4999.67,28,0.19,0,NONE,403.27,3095.33,0.13,588.11,42.5,0,NORMAL,4528.47,0.0,CRITICAL,NORMAL
2026-09-10 00:11:33,MAITRI,-24.02,16.86,1008.76,69.96,0.0,73.02,0.2,78.09,24994.4,27.75,4999.61,32,0.21,0,NONE,390.47,3505.01,0.11,665.95,37.53,0,NORMAL,5127.83,0.0,CRITICAL,NORMAL
2026-09-10 00:11:33,BHARATI,-18.34,27.24,990.14,60.33,0.0,67.85,0.19,79.64,24994.45,25.78,4999.6,34,0.2,0,NONE,398.22,3256.9,0.12,618.81,40.39,0,NORMAL,4764.84,0.0,CRITICAL,NORMAL
2026-09-10 00:11:36,MAITRI,-38.08,54.89,975.04,84.78,0.0,96.24,0.24,71.13,24995.36,36.57,4999.68,31,0.25,0,ANOMALY_GENERATOR_OVERLOAD,355.64,4194.65,0.08,877.72,28.48,65,WARNING,6758.43,0.0,CRITICAL,NORMAL
2026-09-10 00:11:36,BHARATI,-20.37,56.13,976.5,89.68,0.0,95.41,0.19,71.38,24995.36,36.26,4999.67,26,0.19,0,ANOMALY_GENERATOR_OVERLOAD,356.88,3205.83,0.11,870.17,28.72,55,WARNING,6700.27,0.0,CRITICAL,NORMAL
2026-09-10 00:11:38,MAITRI,-23.2,20.31,1002.07,58.3,0.0,70.96,0.2,78.71,24994.36,26.96,4999.6,29,0.21,0,NONE,393.56,3405.98,0.12,647.14,38.62,0,NORMAL,4982.94,0.0,CRITICAL,NORMAL
2026-09-10 00:11:38,BHARATI,-24.32,30.13,996.3,66.64,0.0,70.54,0.2,78.84,24994.41,26.81,4999.6,25,0.21,0,NONE,394.19,3385.95,0.12,643.33,38.85,0,NORMAL,4953.64,0.0,CRITICAL,NORMAL
2026-09-10 00:11:41,MAITRI,-27.9,39.18,1002.96,53.28,0.0,70.69,0.2,78.79,24995.32,26.86,4999.68,16,0.21,0,NONE,393.96,3393.19,0.12,644.71,38.77,0,NORMAL,4964.23,0.0,CRITICAL,NORMAL
2026-09-10 00:11:41,BHARATI,-22.02,56.0,994.49,70.14,0.0,95.13,0.18,71.46,24995.31,36.15,4999.67,20,0.19,0,ANOMALY_GENERATOR_OVERLOAD,357.31,3173.65,0.11,867.55,28.81,55,WARNING,6680.14,0.0,CRITICAL,NORMAL
2026-09-10 00:11:43,MAITRI,-22.82,32.82,985.69,68.7,0.0,71.76,0.2,78.47,24994.32,27.27,4999.6,32,0.21,0,NONE,392.36,3444.49,0.11,654.45,38.19,0,NORMAL,5039.29,0.0,CRITICAL,NORMAL
2026-09-10 00:11:43,BHARATI,-34.2,16.19,997.56,59.78,0.0,84.51,0.23,74.65,24994.37,32.11,4999.59,34,0.25,0,NONE,373.24,4056.31,0.09,770.7,32.43,0,NORMAL,5934.38,0.0,CRITICAL,NORMAL
2026-09-10 00:11:46,MAITRI,-25.32,13.6,998.73,66.03,0.0,70.78,0.2,78.77,24995.28,26.9,4999.67,23,0.21,0,NONE,393.83,3397.55,0.12,645.53,38.72,0,NORMAL,4970.62,0.0,CRITICAL,NORMAL
2026-09-10 00:11:46,BHARATI,-26.12,40.85,997.82,76.46,0.0,71.63,0.2,78.51,24995.27,27.22,4999.66,23,0.21,0,NONE,392.56,3438.21,0.11,653.26,38.26,0,NORMAL,5030.1,0.0,CRITICAL,NORMAL
2026-09-10 00:11:48,MAITRI,-18.09,12.59,996.29,58.15,0.0,65.99,0.18,80.2,24994.29,25.08,4999.6,30,0.19,0,NONE,401.02,3167.52,0.13,601.83,41.53,0,NORMAL,4634.08,0.0,CRITICAL,NORMAL
2026-09-10 00:11:48,BHARATI,-30.29,21.16,999.31,62.14,0.0,75.2,0.21,77.44,24994.33,28.58,4999.59,21,0.22,0,NONE,387.2,3609.59,0.11,685.82,36.44,0,NORMAL,5280.83,0.0,CRITICAL,NORMAL
2026-09-10 00:11:51,MAITRI,-19.38,42.03,989.86,50.73,0.0,67.75,0.19,79.67,24995.24,25.75,4999.67,31,0.2,0,NONE,398.37,3252.19,0.12,617.92,40.45,0,NORMAL,4757.95,0.0,CRITICAL,NORMAL
2026-09-10 00:11:51,BHARATI,-25.43,36.14,996.02,60.11,0.0,72.5,0.2,78.25,24995.23,27.55,4999.66,27,0.21,0,NONE,391.25,3480.01,0.11,661.2,37.8,0,NORMAL,5091.26,0.0,CRITICAL,NORMAL
2026-09-10 00:11:53,MAITRI,-34.21,43.79,1014.82,76.76,0.0,76.92,0.21,76.92,24994.25,29.23,4999.59,15,0.22,0,NONE,384.62,3692.09,0.1,701.5,35.63,0,NORMAL,5401.53,0.0,CRITICAL,NORMAL
2026-09-10 00:11:53,BHARATI,-21.78,35.47,1008.82,50.14,0.0,67.86,0.19,79.64,24994.29,25.79,4999.59,25,0.2,0,NONE,398.2,3257.49,0.12,618.92,40.38,0,NORMAL,4765.71,0.0,CRITICAL,NORMAL
2026-09-10 00:11:56,MAITRI,-32.48,40.22,1008.31,57.84,0.0,76.31,0.21,77.11,24995.2,29.0,4999.67,18,0.22,0,NONE,385.54,3662.73,0.11,695.92,35.92,0,NORMAL,5358.57,0.0,CRITICAL,NORMAL
2026-09-10 00:11:56,BHARATI,-21.25,24.53,1006.11,56.92,0.0,70.51,0.2,78.85,24995.19,26.79,4999.66,33,0.21,0,NONE,394.24,3384.42,0.12,643.04,38.87,0,NORMAL,4951.4,0.0,CRITICAL,NORMAL
2026-09-10 00:11:58,MAITRI,-32.29,32.93,986.65,56.51,0.0,76.9,0.21,76.93,24994.21,29.22,4999.59,20,0.22,0,NONE,384.65,3691.31,0.1,701.35,35.64,0,NORMAL,5400.39,0.0,CRITICAL,NORMAL
2026-09-10 00:11:58,BHARATI,-15.53,16.78,1008.93,68.12,0.0,61.71,0.17,81.49,24994.26,23.45,4999.58,26,0.18,0,NONE,407.44,2961.86,0.14,562.75,44.41,0,NORMAL,4333.21,0.0,CRITICAL,NORMAL
2026-09-10 00:12:01,MAITRI,-27.3,48.29,972.57,75.49,0.0,95.34,0.21,71.4,24995.15,36.23,4999.66,32,0.22,0,ANOMALY_GENERATOR_OVERLOAD,356.98,3670.33,0.1,869.54,28.75,55,WARNING,6695.48,0.0,CRITICAL,NORMAL
2026-09-10 00:12:01,BHARATI,-30.88,32.25,992.81,60.03,0.0,80.23,0.22,75.93,24995.15,30.49,4999.65,32,0.23,0,NONE,379.66,3850.82,0.1,731.66,34.16,0,NORMAL,5633.75,0.0,CRITICAL,NORMAL
2026-09-10 00:12:03,MAITRI,-21.93,33.31,1013.0,58.41,0.0,70.03,0.19,78.99,24994.17,26.61,4999.59,30,0.2,0,NONE,394.95,3361.47,0.12,638.68,39.13,0,NORMAL,4917.83,0.0,CRITICAL,NORMAL
2026-09-10 00:12:03,BHARATI,-33.76,26.07,996.93,76.93,0.0,78.45,0.22,76.47,24994.22,29.81,4999.58,20,0.23,0,NONE,382.33,3765.59,0.1,715.46,34.93,0,NORMAL,5509.06,0.0,CRITICAL,NORMAL
2026-09-10 00:12:06,MAITRI,-26.05,43.51,1005.7,60.18,0.0,69.55,0.19,79.13,24995.12,26.43,4999.66,18,0.2,0,NONE,395.67,3338.59,0.12,634.33,39.4,0,NORMAL,4884.36,0.0,CRITICAL,NORMAL
2026-09-10 00:12:06,BHARATI,-28.98,40.58,992.82,72.85,0.0,74.23,0.21,77.73,24995.11,28.21,4999.65,22,0.22,0,NONE,388.65,3563.11,0.11,676.99,36.92,0,NORMAL,5212.84,0.0,CRITICAL,NORMAL
2026-09-10 00:12:08,MAITRI,-16.07,33.46,1002.46,50.76,0.0,63.07,0.18,81.08,24994.14,23.97,4999.59,28,0.18,0,NONE,405.39,3027.51,0.13,575.23,43.45,0,NORMAL,4429.25,0.0,CRITICAL,NORMAL
2026-09-10 00:12:08,BHARATI,-24.01,36.02,1011.65,58.29,0.0,67.81,0.19,79.66,24994.18,25.77,4999.58,19,0.2,0,NONE,398.28,3254.94,0.12,618.44,40.42,0,NORMAL,4761.97,0.0,CRITICAL,NORMAL
2026-09-10 00:12:11,MAITRI,-22.4,15.28,1014.76,52.36,0.0,69.72,0.19,79.08,24995.08,26.49,4999.66,28,0.2,0,NONE,395.42,3346.46,0.12,635.83,39.31,0,NORMAL,4895.87,0.0,CRITICAL,NORMAL
2026-09-10 00:12:11,BHARATI,-29.79,11.33,986.0,61.71,0.0,72.28,0.2,78.32,24995.07,27.46,4999.65,15,0.21,0,NONE,391.59,3469.23,0.11,659.15,37.92,0,NORMAL,5075.48,0.0,CRITICAL,NORMAL
2026-09-10 00:12:13,MAITRI,-18.71,28.16,1008.31,60.44,0.0,65.44,0.18,80.37,24994.1,24.87,4999.58,27,0.19,0,NONE,401.84,3141.14,0.13,596.82,41.88,0,NORMAL,4595.49,0.0,CRITICAL,NORMAL
2026-09-10 00:12:13,BHARATI,-36.41,36.61,980.96,80.39,0.0,92.85,0.23,72.15,24994.14,35.28,4999.58,24,0.24,0,ANOMALY_GENERATOR_OVERLOAD,360.73,3975.87,0.09,846.75,29.52,65,WARNING,6520.0,0.0,CRITICAL,NORMAL
2026-09-10 00:12:16,MAITRI,-23.55,16.94,1005.96,78.46,0.0,68.52,0.19,79.44,24995.04,26.04,4999.66,22,0.2,0,NONE,397.22,3289.08,0.12,624.92,40.0,0,NORMAL,4811.92,0.0,CRITICAL,NORMAL
2026-09-10 00:12:16,BHARATI,-15.13,33.39,1011.85,67.67,0.0,60.49,0.17,81.85,24995.04,22.99,4999.65,24,0.18,0,NONE,409.26,2903.52,0.14,551.67,45.31,0,NORMAL,4247.85,0.0,CRITICAL,NORMAL
2026-09-10 00:12:18,MAITRI,-32.28,41.05,988.44,74.4,0.0,76.49,0.21,77.05,24994.06,29.07,4999.58,19,0.22,0,NONE,385.26,3671.52,0.1,697.59,35.83,0,NORMAL,5371.44,0.0,CRITICAL,NORMAL
2026-09-10 00:12:18,BHARATI,-15.88,37.04,988.52,70.83,0.0,60.88,0.17,81.74,24994.1,23.13,4999.57,23,0.18,0,NONE,408.68,2922.15,0.14,555.21,45.02,0,NORMAL,4275.1,0.0,CRITICAL,NORMAL
2026-09-10 00:12:21,MAITRI,-20.34,27.91,989.4,79.04,0.0,64.36,0.18,80.69,24995.01,24.46,4999.65,20,0.19,0,NONE,403.46,3089.29,0.13,586.97,42.58,0,NORMAL,4519.64,0.0,CRITICAL,NORMAL
2026-09-10 00:12:21,BHARATI,-22.14,27.56,1005.13,50.78,0.0,65.04,0.18,80.49,24995.01,24.72,4999.64,17,0.19,0,NONE,402.44,3122.02,0.13,593.18,42.14,0,NORMAL,4567.52,0.0,CRITICAL,NORMAL
2026-09-10 00:12:23,MAITRI,-29.31,24.47,992.92,61.23,0.0,76.57,0.21,77.03,24994.02,29.1,4999.58,27,0.22,0,NONE,385.14,3675.41,0.1,698.33,35.79,0,NORMAL,5377.13,0.0,CRITICAL,NORMAL
2026-09-10 00:12:23,BHARATI,-20.85,26.82,1006.55,70.87,0.0,67.7,0.19,79.69,24994.07,25.72,4999.57,27,0.2,0,NONE,398.46,3249.37,0.12,617.38,40.48,0,NORMAL,4753.83,0.0,CRITICAL,NORMAL
2026-09-10 00:12:26,MAITRI,-35.41,47.29,986.6,77.98,0.0,95.17,0.23,71.45,24994.96,36.16,4999.65,23,0.24,0,ANOMALY_GENERATOR_OVERLOAD,357.24,3906.47,0.09,867.95,28.8,65,WARNING,6683.23,0.0,CRITICAL,NORMAL
2026-09-10 00:12:26,BHARATI,-17.33,34.05,985.59,55.67,0.0,62.8,0.17,81.16,24994.97,23.86,4999.64,24,0.18,0,NONE,405.8,3014.27,0.13,572.71,43.64,0,NORMAL,4409.88,0.0,CRITICAL,NORMAL
2026-09-10 00:12:28,MAITRI,-28.2,22.28,994.11,64.73,0.0,77.81,0.22,76.66,24993.98,29.57,4999.57,33,0.23,0,NONE,383.28,3734.94,0.1,709.64,35.22,0,NORMAL,5464.21,0.0,CRITICAL,NORMAL
2026-09-10 00:12:28,BHARATI,-33.43,40.96,988.8,70.63,0.0,82.5,0.23,75.25,24994.02,31.35,4999.57,31,0.24,0,NONE,376.24,3960.17,0.1,752.43,33.22,0,NORMAL,5793.73,0.0,CRITICAL,NORMAL
2026-09-10 00:12:31,MAITRI,-29.09,35.35,1008.14,67.74,0.0,76.75,0.21,76.98,24994.92,29.16,4999.65,28,0.22,0,NONE,384.88,3683.9,0.1,699.94,35.71,0,NORMAL,5389.54,0.0,CRITICAL,NORMAL
2026-09-10 00:12:31,BHARATI,-27.82,12.62,993.51,63.2,0.0,75.01,0.21,77.5,24994.93,28.5,4999.64,27,0.22,0,NONE,387.48,3600.59,0.11,684.11,36.54,0,NORMAL,5267.66,0.0,CRITICAL,NORMAL
2026-09-10 00:12:33,MAITRI,-33.5,27.07,1013.35,71.56,0.0,78.97,0.22,76.31,24993.94,30.01,4999.57,22,0.23,0,NONE,381.54,3790.75,0.1,720.24,34.7,0,NORMAL,5545.86,0.0,CRITICAL,NORMAL
2026-09-10 00:12:33,BHARATI,-23.02,13.22,1013.09,70.75,0.0,69.17,0.19,79.25,24993.99,26.28,4999.56,25,0.2,0,NONE,396.25,3320.15,0.12,630.83,39.62,0,NORMAL,4857.38,0.0,CRITICAL,NORMAL
2026-09-10 00:12:36,MAITRI,-18.02,44.94,996.56,55.03,0.0,60.72,0.17,81.78,24994.89,23.07,4999.65,17,0.18,0,NONE,408.91,2914.72,0.14,553.8,45.13,0,NORMAL,4264.24,0.0,CRITICAL,NORMAL
2026-09-10 00:12:36,BHARATI,-17.56,12.97,1001.06,66.19,0.0,65.43,0.18,80.37,24994.9,24.86,4999.63,30,0.19,0,NONE,401.85,3140.83,0.13,596.76,41.88,0,NORMAL,4595.04,0.0,CRITICAL,NORMAL
2026-09-10 00:12:38,MAITRI,-37.52,35.62,990.67,88.95,0.0,95.72,0.23,71.28,24993.89,36.37,4999.57,20,0.24,0,ANOMALY_GENERATOR_OVERLOAD,356.42,3954.95,0.09,872.98,28.63,65,WARNING,6721.98,0.0,CRITICAL,NORMAL
2026-09-10 00:12:38,BHARATI,-20.61,38.67,1003.89,70.25,0.0,68.64,0.19,79.41,24993.95,26.08,4999.56,30,0.2,0,NONE,397.04,3294.84,0.12,626.02,39.93,0,NORMAL,4820.35,0.0,CRITICAL,NORMAL
2026-09-10 00:12:41,MAITRI,-32.54,41.76,1003.65,61.03,0.0,77.56,0.22,76.73,24994.85,29.47,4999.64,21,0.23,0,NONE,383.66,3723.04,0.1,707.38,35.33,0,NORMAL,5446.8,0.0,CRITICAL,NORMAL
2026-09-10 00:12:41,BHARATI,-37.52,60.53,952.46,90.77,0.0,90.8,0.24,57.76,24994.85,34.5,4999.63,29,0.25,0,ANOMALY_GENERATOR_OVERLOAD,288.81,4127.83,0.07,828.06,30.19,90,CRITICAL,6376.03,0.0,CRITICAL,NORMAL
2026-09-10 00:12:43,MAITRI,-34.93,42.92,993.36,72.29,0.0,95.14,0.22,71.46,24993.84,36.15,4999.57,21,0.23,0,ANOMALY_GENERATOR_OVERLOAD,357.28,3843.54,0.09,867.71,28.8,55,WARNING,6681.4,0.0,CRITICAL,NORMAL
2026-09-10 00:12:43,BHARATI,-31.1,33.31,1009.33,64.67,0.0,77.65,0.22,76.7,24993.91,29.51,4999.56,25,0.23,0,NONE,383.52,3727.39,0.1,708.2,35.29,0,NORMAL,5453.18,0.0,CRITICAL,NORMAL
2026-09-10 00:12:46,MAITRI,-15.77,40.15,992.92,68.87,0.0,63.96,0.18,80.81,24994.81,24.31,4999.64,31,0.19,0,NONE,404.06,3070.24,0.13,583.34,42.85,0,NORMAL,4491.75,0.0,CRITICAL,NORMAL
2026-09-10 00:12:46,BHARATI,-34.82,11.98,1012.19,69.76,0.0,81.56,0.23,75.53,24994.81,30.99,4999.63,25,0.24,0,NONE,377.66,3914.91,0.1,743.83,33.6,0,NORMAL,5727.51,0.0,CRITICAL,NORMAL
2026-09-10 00:12:48,MAITRI,-27.79,38.52,995.41,63.0,0.0,70.98,0.2,78.71,24993.8,26.97,4999.56,17,0.21,0,NONE,393.53,3407.07,0.12,647.34,38.61,0,NORMAL,4984.54,0.0,CRITICAL,NORMAL
2026-09-10 00:12:48,BHARATI,-15.09,17.1,1008.46,53.48,0.0,62.45,0.17,81.27,24993.88,23.73,4999.55,29,0.18,0,NONE,406.33,2997.56,0.14,569.54,43.88,0,NORMAL,4385.42,0.0,CRITICAL,NORMAL
2026-09-10 00:12:51,MAITRI,-18.74,39.75,1008.48,57.85,0.0,63.48,0.18,80.96,24994.78,24.12,4999.64,22,0.19,0,NONE,404.78,3046.93,0.13,578.92,43.18,0,NORMAL,4457.66,0.0,CRITICAL,NORMAL
2026-09-10 00:12:51,BHARATI,-20.88,25.78,992.47,54.87,0.0,68.53,0.19,79.44,24994.77,26.04,4999.63,29,0.2,0,NONE,397.21,3289.3,0.12,624.97,39.99,0,NORMAL,4812.25,0.0,CRITICAL,NORMAL
2026-09-10 00:12:53,MAITRI,-24.3,36.49,985.49,87.21,0.0,97.22,0.2,70.83,24993.75,36.94,4999.56,28,0.21,0,ANOMALY_GENERATOR_OVERLOAD,354.17,3442.36,0.1,886.64,28.19,55,WARNING,6827.14,0.0,CRITICAL,NORMAL
2026-09-10 00:12:53,BHARATI,-25.29,14.91,1001.82,55.21,0.0,75.16,0.21,77.45,24993.84,28.56,4999.55,34,0.22,0,NONE,387.27,3607.5,0.11,685.42,36.46,0,NORMAL,5277.77,0.0,CRITICAL,NORMAL
2026-09-10 00:12:56,MAITRI,-32.88,27.13,1010.27,52.37,0.0,76.73,0.21,76.98,24994.74,29.16,4999.64,18,0.22,0,NONE,384.91,3682.85,0.1,699.74,35.72,0,NORMAL,5388.01,0.0,CRITICAL,NORMAL
2026-09-10 00:12:56,BHARATI,-23.25,43.16,987.67,79.0,0.0,94.52,0.19,71.64,24994.72,35.92,4999.62,19,0.2,0,ANOMALY_GENERATOR_OVERLOAD,358.22,3216.46,0.11,862.03,29.0,55,WARNING,6637.66,0.0,CRITICAL,NORMAL
2026-09-10 00:12:58,MAITRI,-23.72,39.92,985.62,68.24,0.0,67.91,0.19,79.63,24993.71,25.8,4999.56,20,0.2,0,NONE,398.14,3259.46,0.12,619.3,40.36,0,NORMAL,4768.6,0.0,CRITICAL,NORMAL
2026-09-10 00:12:58,BHARATI,-26.22,37.67,986.48,69.95,0.0,71.33,0.2,78.6,24993.8,27.11,4999.55,22,0.21,0,NONE,393.0,3423.85,0.11,650.53,38.42,0,NORMAL,5009.09,0.0,CRITICAL,NORMAL
2026-09-10 00:13:01,MAITRI,-22.86,41.48,1004.97,79.58,0.0,70.2,0.19,78.94,24994.7,26.68,4999.63,28,0.2,0,NONE,394.7,3369.5,0.12,640.21,39.04,0,NORMAL,4929.58,0.0,CRITICAL,NORMAL
